precision,recall,f1,eps,B,d_max,l_start
0.6666666666666666,0.0,0.0,0.01,1,1,5
0.6666666666666666,0.0,0.0,0.01,1,1,4
0.6666666666666666,0.0,0.0,0.01,1,2,5
0.6666666666666666,0.0,0.0,0.01,1,2,4
0.6666666666666666,0.0,0.0,0.01,1,3,5
0.5757575757575758,0.005045726900031536,0.009885696632684583,0.01,1,1,3
0.6666666666666666,0.0,0.0,0.01,1,3,4
0.6666666666666666,0.0,0.0,0.01,1,4,5
0.6666666666666666,0.0,0.0,0.01,1,4,4
0.5757575757575758,0.005045726900031536,0.009885696632684583,0.01,1,2,3
0.5757575757575758,0.005045726900031536,0.009885696632684583,0.01,1,4,3
0.5757575757575758,0.005045726900031536,0.009885696632684583,0.01,1,3,3
0.6666666666666666,0.0,0.0,0.01,1,5,4
0.5757575757575758,0.005045726900031536,0.009885696632684583,0.01,1,5,3
0.9345238095238096,0.01452081316553727,0.027548209366391185,0.01,1,1,2
0.9345238095238096,0.01452081316553727,0.027548209366391185,0.01,1,2,2
0.9345238095238096,0.01452081316553727,0.027548209366391185,0.01,1,3,2
0.9345238095238096,0.01452081316553727,0.027548209366391185,0.01,1,4,2
0.9302325581395349,0.010834926704907585,0.02081420263238445,0.01,1,5,2
0.44339622641509435,0.409130060292851,0.3412215460897003,0.01,1,1,1
0.44339622641509435,0.409130060292851,0.3412215460897003,0.01,1,2,1
0.4431818181818182,0.3914774990043807,0.31830646045848415,0.01,1,3,1
0.4431818181818182,0.3914774990043807,0.31830646045848415,0.01,1,4,1
0.44638694638694637,0.3803368585977282,0.302705119606528,0.01,1,5,1
0.6666666666666666,0.0,0.0,0.01,1,5,5
0.6666666666666666,0.0,0.0,0.01,1,6,5
0.6666666666666666,0.0,0.0,0.01,1,6,4
0.5757575757575758,0.005045726900031536,0.009885696632684583,0.01,1,6,3
0.6666666666666666,0.0,0.0,0.01,1,7,5
0.6666666666666666,0.0,0.0,0.01,1,7,4
0.5757575757575758,0.005045726900031536,0.009885696632684583,0.01,1,7,3
0.9302325581395349,0.010834926704907585,0.02081420263238445,0.01,1,6,2
0.6666666666666666,0.0,0.0,0.01,1,8,5
0.6666666666666666,0.0,0.0,0.01,1,8,4
0.9302325581395349,0.010834926704907585,0.02081420263238445,0.01,1,7,2
0.5757575757575758,0.005045726900031536,0.009885696632684583,0.01,1,8,3
0.9302325581395349,0.010834926704907585,0.02081420263238445,0.01,1,8,2
0.6666666666666666,0.0,0.0,0.01,1,9,4
0.5555555555555555,0.0024509803921568627,0.004848484848484849,0.01,1,9,3
0.44638694638694637,0.3803368585977282,0.302705119606528,0.01,1,6,1
0.6666666666666666,0.0,0.0,0.01,1,9,5
0.9199999999999999,0.005902454178316248,0.01153612629022465,0.01,1,9,2
0.4408602150537635,0.3720136518771331,0.2900188323917137,0.01,1,7,1
0.4408602150537635,0.3720136518771331,0.2900188323917137,0.01,1,8,1
0.5555555555555555,0.0024509803921568627,0.004848484848484849,0.01,1,10,3
0.43769470404984423,0.36478669558929866,0.27858762552640104,0.01,1,9,1
